"","x"
"1",27.1828182845905
"2",22.451894718054
"3",17.7039617995372
"4",13.7203717602509
"5",10.6073884685167
"6",8.75516706903275
"7",7.77784953530777
"8",7.22996683555237
"9",6.98414763593412
"10",7.01885698325249
"11",7.3394176800572
"12",7.90318050435177
"13",8.68962927811505
"14",9.6752052945636
"15",10.6787291051781
"16",11.5348172056395
"17",11.9995977242894
"18",12.1851194863692
"19",12.2071978982626
"20",12.1356523065038
"21",12.0270782572928
"22",11.8878043226757
"23",11.6268622726902
"24",11.2764102616791
"25",10.8632784932214
"26",10.3685505197722
"27",9.83720433855722
"28",9.39486028801676
"29",9.0339886791066
"30",8.72621980538309
"31",8.48463964049129
"32",8.31078343482502
"33",8.20187723551063
"34",8.27651155889108
"35",8.61938283107023
"36",9.14884348501563
"37",9.81139826047301
"38",10.4742789392324
"39",11.033166471953
"40",11.3943110362343
"41",11.8798873966086
"42",12.4877388082866
"43",13.2466717431251
"44",13.6438111658772
"45",13.6556507704629
"46",12.7661750551149
"47",11.3681282589777
"48",9.95381131210667
"49",8.77510577163264
"50",8.02707174881332
"51",7.58812743289097
"52",7.43490947172261
"53",7.48564561813633
"54",7.75884857747604
"55",8.22284182738928
"56",8.88696121799303
"57",9.67574812258686
"58",10.4848980053399
"59",11.1390654380239
"60",11.5497373886547
"61",11.6358541298402
"62",11.4764517347319
"63",11.3325428298694
"64",11.3180707268134
"65",11.4129335184169
"66",11.554940535981
"67",11.5304837468898
"68",11.2180230942652
"69",10.6191145565119
"70",9.88188902687894
"71",9.09783565394035
"72",8.38717458915791
"73",7.85445385980444
"74",7.55066122460724
"75",7.43786774026202
"76",7.56940947795135
"77",7.93045841819166
"78",8.65569511609027
"79",9.6949785073065
"80",11.0093297197004
"81",12.4279616889302
"82",13.3776940960002
"83",13.6475347614197
"84",13.3901487981862
"85",12.9036802942533
"86",12.2277218235514
"87",11.7248784222733
"88",11.1465697512374
"89",10.5565143315446
"90",9.91656219062553
"91",9.26611117132205
"92",8.71167565590965
"93",8.36984491948534
"94",8.2648846621139
"95",8.2891727552956
"96",8.40314507021558
"97",8.60698145016043
"98",8.90560831734691
"99",9.2697931148391
"100",9.70590606490017
"101",10.1925866268343
"102",10.6643873556585
"103",11.0321105726132
"104",11.2825427750457
"105",11.4437937191712
"106",11.50919272829
"107",11.5532837920424
"108",11.6024384678427
"109",11.6279801265627
"110",11.4620306914957
"111",10.9773472405642
"112",10.2309397220007
"113",9.33312446012151
"114",8.41992379222192
"115",7.650016231198
"116",7.11859999619144
"117",6.82109713534931
"118",6.79055247723272
"119",7.01077192455904
"120",7.5798902952496
"121",8.57416980181867
"122",10.1438928392658
"123",12.425287680589
"124",15.2350553196695
"125",17.8528075584933
"126",19.0080477591193
"127",17.9152097462889
"128",15.318467731694
"129",12.6754644678627
"130",10.437527061693
"131",8.85056862909261
"132",7.84383492864288
"133",7.26706679327094
"134",6.97953352672496
"135",6.96009717221346
"136",7.18127629794923
"137",7.64043052122379
"138",8.30614082330228
"139",9.12084320754825
"140",9.96850614440603
"141",10.694797492805
"142",11.218750005305
"143",11.5229258466449
"144",11.6101683200794
"145",11.5777159644285
"146",11.5270966981857
"147",11.4257492263396
"148",11.206921525712
"149",10.9602279415016
"150",10.6605362996138
"151",10.3151074579987
"152",9.95759133851023
"153",9.62046704700115
"154",9.28474462106635
"155",8.97169553490423
"156",8.70812519553575
"157",8.49589549235305
"158",8.35829776998183
"159",8.39260405396076
"160",8.60826910760234
"161",8.95364107279948
"162",9.4267184358499
"163",9.955351987518
"164",10.4983662764051
"165",10.9904582709902
"166",11.5589547486835
"167",12.2828290580003
"168",12.9935321516734
"169",13.3849550555748
"170",13.2401426896831
"171",12.5928030773941
"172",11.4145219434801
"173",10.1247074831916
"174",9.05216650755815
"175",8.28171815018245
"176",7.79240266378729
"177",7.57834686289621
"178",7.59140916890885
"179",7.78483586113705
"180",8.15176431159047
"181",8.69651099083705
"182",9.41129504476902
"183",10.1715602529201
"184",10.8382892790949
"185",11.282174036037
"186",11.4210320625839
"187",11.3535431084953
"188",11.2652944824621
"189",11.2907802819239
"190",11.3778955971685
"191",11.4951696828433
"192",11.4526487066369
"193",11.094720053334
"194",10.4850200020085
"195",9.73419141964782
"196",8.9874162821588
"197",8.33220103625722
"198",7.86726507069682
"199",7.62251693077926
"200",7.56724747020642
"201",7.74273480838411
"202",8.16730834054674
"203",8.84556668915948
"204",9.78709120984825
"205",10.8670369387842
"206",12.0199380475012
