"","x"
"1",27.1828182845905
"2",23.4287932518616
"3",18.2020974450428
"4",13.708815299036
"5",10.5357388258411
"6",8.47685240064258
"7",7.21886648190588
"8",6.49042680429011
"9",6.13914472412987
"10",6.11252867130366
"11",6.41056318251364
"12",7.03544293272878
"13",7.99128485252382
"14",9.24083415281694
"15",10.5945438156906
"16",11.7569666637372
"17",12.5748376485651
"18",12.9839140293201
"19",12.9986205013715
"20",12.7137312607108
"21",12.1542705363656
"22",11.4278476763827
"23",10.5624165054182
"24",9.6999608977859
"25",8.96506005914601
"26",8.4706906666069
"27",8.25527376922842
"28",8.30118485357226
"29",8.57780554064357
"30",9.04738728884366
"31",9.64128345684057
"32",10.2191534480827
"33",10.6525097981788
"34",10.9298845254849
"35",11.0208190660665
"36",10.9239454853077
"37",10.6348249815787
"38",10.1962129827612
"39",9.74437684170483
"40",9.39506334833564
"41",9.30668181095503
"42",9.55164010358573
"43",10.0222328924504
"44",10.6287812080794
"45",11.0000427171614
"46",11.0131055858471
"47",10.7919150274752
"48",10.4484174590672
"49",10.0080325048728
"50",9.55381077405007
"51",9.0926629287515
"52",8.70833449604122
"53",8.44054852198131
"54",8.38166327161248
"55",8.51737917641118
"56",8.82916653579263
"57",9.39770757922228
"58",10.0591952181934
"59",10.6325058027753
"60",11.0700240836193
"61",11.3279390066924
"62",11.4033148322019
"63",11.4003957019748
"64",11.3319143147961
"65",11.2538889513396
"66",11.1419837696526
"67",10.9591959766342
"68",10.6226733158311
"69",10.0759437862933
"70",9.46547570064041
"71",8.92144974633219
"72",8.57247036756808
"73",8.46734298366346
"74",8.56259993363471
"75",8.84571254325497
"76",9.21569929561137
"77",9.6220852448879
"78",10.0451282578919
"79",10.4253668914724
"80",10.6836707264517
"81",10.7815984406965
"82",10.701574982897
"83",10.4085929900281
"84",10.0099503798949
"85",9.6108223063868
"86",9.36859576326618
"87",9.40729300109574
"88",9.66498117411326
"89",10.1285943626073
"90",10.5713381521927
"91",10.9208784443752
"92",11.0362808259636
"93",10.9056821991118
"94",10.5884448479208
"95",10.1813464827204
"96",9.70201582178191
"97",9.19266057950991
"98",8.75903084606222
"99",8.46037081321238
"100",8.38709444239642
"101",8.54548787536243
"102",8.95368528551244
"103",9.56701921603368
"104",10.3275681411299
"105",11.1391875606842
"106",11.8749213313268
"107",12.3633317856172
"108",12.577636715585
"109",12.4971316644287
"110",12.0793409586129
"111",11.3799511780884
"112",10.4781223384934
"113",9.42090345941137
"114",8.41189550420288
"115",7.57984803450166
"116",6.99427565627551
"117",6.68845286508854
"118",6.69097752592831
"119",7.03590274088695
"120",7.74834318484701
"121",8.94286595282733
"122",10.7555725870825
"123",13.2157631368144
"124",16.0092306948117
"125",18.4544828615641
"126",19.463891250712
"127",18.6982912796705
"128",16.5344687219353
"129",13.7392516828562
"130",11.2288293834721
"131",9.31361310542841
"132",8.01636638419003
"133",7.17274830994746
"134",6.72271349987707
"135",6.62052363494387
"136",6.81844296068835
"137",7.29508503787875
"138",8.04003726289365
"139",8.99342505063775
"140",10.0364774786417
"141",11.0482900370306
"142",11.8929859598634
"143",12.4587707679626
"144",12.6622047207788
"145",12.4889427025599
"146",12.0554900157752
"147",11.4381231876739
"148",10.6995827002658
"149",9.96142944852855
"150",9.29588127583754
"151",8.80872095762554
"152",8.48745695260003
"153",8.42731858815719
"154",8.58921057254956
"155",8.94347478431278
"156",9.44395988356941
"157",9.95366936360602
"158",10.3405488421051
"159",10.6152668490853
"160",10.7948925758842
"161",10.7665083628455
"162",10.5847181901777
"163",10.2848277442428
"164",9.91412476300448
"165",9.71425887146413
"166",9.63155164912479
"167",9.7243010663051
"168",9.95447445981572
"169",10.3050372244841
"170",10.5410925888076
"171",10.683588769626
"172",10.6462723324826
"173",10.3720238615233
"174",9.98299056268197
"175",9.56364049631725
"176",9.18240435528095
"177",8.87850960427287
"178",8.69914579141791
"179",8.65282611563876
"180",8.74609863038502
"181",8.98504692406787
"182",9.3853235753437
"183",9.88323803703835
"184",10.3798505799716
"185",10.8197690294124
"186",11.1449306389247
"187",11.2790975710225
"188",11.3230715903387
"189",11.2965784235872
"190",11.2506603298047
"191",11.1171811706551
"192",10.8404735927357
"193",10.4521539291707
"194",10.0006362595283
"195",9.53860194241524
"196",9.13447772514666
"197",8.79461490995368
"198",8.60260629928103
"199",8.5810232961668
"200",8.74629647598069
"201",9.05089309249435
"202",9.48259342955549
"203",9.95946109973581
"204",10.405165905067
"205",10.7171143771363
